296,0,"2017-09-27 22:40:40",0.0114
297,0,"2017-09-27 22:42:08",0
298,1,"2017-09-27 22:45:30",0.886781
299,0,"2017-09-27 22:50:30",0.0249972
300,0,"2017-09-27 22:55:30",0.0103428
301,0,"2017-09-27 23:00:30",0.0180768
302,0,"2017-09-27 23:05:30",0.0137808
303,0,"2017-09-27 23:10:30",0.0233844
304,1,"2017-09-27 23:15:30",0.976507
305,0,"2017-09-27 23:20:30",0.0206544
306,0,"2017-09-27 23:25:30",0.0084
307,0,"2017-09-27 23:30:30",0.0042
308,0,"2017-09-27 23:35:30",0.011688
309,0,"2017-09-27 23:40:30",0.065856
310,2,"2017-09-27 23:45:30",1.03482
311,0,"2017-09-27 23:50:30",0.0426948
312,0,"2017-09-27 23:55:30",0.0006
313,0,"2017-09-28 00:00:30",0.0245616
314,2,"2017-09-28 00:20:32",1.19281
315,0,"2017-09-28 00:25:32",0.0211728
316,0,"2017-09-28 00:30:32",0.0071676
317,0,"2017-09-28 00:35:32",0.0245604
318,0,"2017-09-28 00:40:32",0.0185088
319,2,"2017-09-28 00:45:32",1.39469
320,0,"2017-09-28 00:50:32",0.07416
321,0,"2017-09-28 00:55:32",0.0076152
322,0,"2017-09-28 01:00:32",0.0157056
323,0,"2017-09-28 01:05:33",0.0109824
324,0,"2017-09-28 01:10:32",0.0451428
325,2,"2017-09-28 01:15:32",1.45748
326,0,"2017-09-28 01:20:32",0.0087432
327,0,"2017-09-28 01:25:32",0.0681888
328,0,"2017-09-28 01:30:32",0.0325344
329,0,"2017-09-28 01:35:32",0.0036
330,0,"2017-09-28 01:40:32",0.0338664
331,2,"2017-09-28 01:45:32",1.69752
332,0,"2017-09-28 01:50:32",0.0350244
333,0,"2017-09-28 01:55:32",0.0072
334,0,"2017-09-28 02:00:32",0.0130068
335,2,"2017-09-28 02:20:32",1.91813
336,0,"2017-09-28 02:25:32",0.0032448
337,0,"2017-09-28 02:30:32",0.030474
338,0,"2017-09-28 02:35:33",0.006888
339,0,"2017-09-28 02:40:32",0.0018
340,2,"2017-09-28 02:45:32",1.9265
341,0,"2017-09-28 02:50:32",0.0191148
342,0,"2017-09-28 02:55:32",0.0042
343,0,"2017-09-28 03:00:32",0.0089952
344,0,"2017-09-28 03:05:32",0.061236
345,0,"2017-09-28 03:10:32",0.005568
346,2,"2017-09-28 03:15:32",2.21553
347,0,"2017-09-28 03:20:32",0.0336192
348,0,"2017-09-28 03:25:32",0.0530784
349,0,"2017-09-28 03:30:32",0.0100908
350,0,"2017-09-28 03:35:32",0.05184
351,0,"2017-09-28 03:40:32",0.0141648
352,2,"2017-09-28 03:45:32",2.1437
353,0,"2017-09-28 03:50:32",0.0036
354,0,"2017-09-28 03:55:32",0.093006
355,0,"2017-09-28 04:00:32",0.0146736
356,2,"2017-09-28 04:20:32",2.49522
357,0,"2017-09-28 04:25:32",0.0012
358,0,"2017-09-28 04:30:32",0.0463896
359,0,"2017-09-28 04:35:32",0.0309312
360,0,"2017-09-28 04:40:32",0.0151704
361,2,"2017-09-28 04:45:32",14.0044
362,0,"2017-09-28 04:50:32",0.0142248
363,0,"2017-09-28 04:55:32",0.147994
364,0,"2017-09-28 05:00:32",0.0364176
365,0,"2017-09-28 05:05:33",0.0380112
366,0,"2017-09-28 05:10:32",0.0336168
367,2,"2017-09-28 05:15:32",4.58416
368,0,"2017-09-28 05:20:32",0.0296484
369,0,"2017-09-28 05:25:32",0.127279
370,0,"2017-09-28 05:30:32",0.078264
371,0,"2017-09-28 05:35:32",0.0256512
372,0,"2017-09-28 05:40:33",0.0072
373,2,"2017-09-28 05:45:32",5.71297
374,0,"2017-09-28 05:50:32",0.0048
375,0,"2017-09-28 05:55:32",0.0133632
376,0,"2017-09-28 06:00:32",0.0168396
377,0,"2017-09-28 06:05:32",0.054252
378,0,"2017-09-28 06:10:32",0.0272208
379,2,"2017-09-28 06:15:32",4.69003
380,0,"2017-09-28 06:20:32",0.0765408
381,0,"2017-09-28 06:25:33",0.0053772
382,0,"2017-09-28 06:30:32",0.092118
383,0,"2017-09-28 06:35:32",0.05934
384,0,"2017-09-28 06:40:32",0.0055752
385,2,"2017-09-28 06:45:32",5.32118
386,0,"2017-09-28 06:50:32",0.0043464
387,0,"2017-09-28 06:55:32",0.164825
388,0,"2017-09-28 07:00:32",0.170306
389,0,"2017-09-28 07:05:32",0.0892476
390,0,"2017-09-28 07:10:32",0.0150984
391,2,"2017-09-28 07:15:32",5.49041
392,0,"2017-09-28 07:20:32",0.169423
393,0,"2017-09-28 07:25:32",0.0317904
394,0,"2017-09-28 07:30:32",0.11171
